hour,jobs_active,gpus_active_requested,capacity_gpus,demand_capacity_ratio
2301,6742.0,11454.250000000035,10412,1.1001008451786434
2302,6801.0,11748.250000000035,10412,1.128337495197852
2303,6708.0,11355.750000000035,10412,1.0906406069919357
2304,6561.0,10646.250000000035,10412,1.0224980791394578
2305,6550.0,10507.950000000035,10412,1.0092153284671568
2306,6497.0,10397.250000000035,10412,0.9985833653476791
2307,6541.0,10367.750000000035,10412,0.9957500960430306
2308,6521.0,10366.550000000034,10412,0.995634844410299
2309,6427.0,10373.550000000034,10412,0.9963071456012326
2310,6372.0,10289.250000000035,10412,0.9882107184018474
2311,6379.0,10266.250000000035,10412,0.9860017287744943
2312,6418.0,10442.750000000035,10412,1.002953323088747
2313,6376.0,10523.250000000035,10412,1.0106847867844828
2314,6408.0,11355.250000000035,10412,1.0905925854782976
2315,6255.0,11758.050000000034,10412,1.1292787168651588
2316,6163.0,10828.350000000033,10412,1.0399875144064572
2317,6024.0,11186.050000000034,10412,1.0743421052631612
2318,6022.0,11397.850000000033,10412,1.0946840184402644
2319,6071.0,11970.050000000034,10412,1.1496398386477173
2320,6119.0,11605.750000000035,10412,1.1146513638109907
2321,6052.0,11465.050000000034,10412,1.1011381098732265
2322,6019.0,11176.750000000035,10412,1.0734489051094924
2323,6040.0,11637.550000000034,10412,1.1177055320783744
2324,5995.0,10977.350000000035,10412,1.0542979254706142
2325,5948.0,10720.850000000035,10412,1.0296628889742638
2326,5970.0,10311.450000000035,10412,0.9903428736073795
2327,5972.0,10602.250000000035,10412,1.018272185939304
2328,5817.0,9049.850000000035,10412,0.8691749903957007
2329,5815.0,8787.550000000036,10412,0.8439829043411483
2330,5754.0,8513.550000000036,10412,0.817667114867464
2331,5752.0,8529.150000000036,10412,0.8191653860929731
2332,5751.0,8521.950000000035,10412,0.8184738762965843
2333,5763.0,8518.850000000035,10412,0.8181761429120279
2334,5749.0,8496.050000000036,10412,0.8159863618901302
2335,5776.0,8577.250000000036,10412,0.8237850557049593
2336,5828.0,8622.750000000036,10412,0.8281550134460273
2337,5794.0,8839.550000000036,10412,0.8489771417595117
2338,5865.0,9196.250000000036,10412,0.8832356895889394
2339,5974.0,9829.550000000036,10412,0.9440597387629692
2340,5958.0,9720.750000000036,10412,0.9336102573953166
2341,5921.0,10206.150000000036,10412,0.9802295428351936
2342,5946.0,10195.450000000035,10412,0.9792018824433381
2343,5992.0,10367.950000000035,10412,0.9957693046484859
2344,5932.0,10407.450000000035,10412,0.9995630042258966
2345,5961.0,10436.950000000035,10412,1.0023962735305452
2346,5937.0,10538.350000000035,10412,1.0121350364963537
2347,5952.0,10512.150000000034,10412,1.0096187091817166
2348,5973.0,10492.150000000034,10412,1.0076978486361923
2349,5938.0,10374.050000000034,10412,0.9963551671148707
2350,5942.0,10463.750000000035,10412,1.0049702266615477
2351,5961.0,10814.750000000035,10412,1.0386813292355008
2352,5742.0,9814.950000000035,10412,0.9426575105647363
2353,5737.0,9446.950000000035,10412,0.9073136765270875
2354,5705.0,9128.050000000036,10412,0.876685555128701
2355,5709.0,9258.550000000036,10412,0.8892191701882478
2356,5704.0,9145.650000000036,10412,0.8783759124087626
2357,5708.0,9130.450000000035,10412,0.876916058394164
2358,5715.0,9094.950000000035,10412,0.8735065309258582
2359,5734.0,9121.150000000036,10412,0.8760228582404952
2360,5729.0,9117.850000000037,10412,0.8757059162504838
2361,5732.0,9683.550000000037,10412,0.9300374567806413
2362,5781.0,9661.650000000038,10412,0.9279341144832921
2363,5827.0,10119.850000000039,10412,0.971941029581256
2364,5783.0,9741.05000000004,10412,0.9355599308490241
2365,5801.0,10243.65000000004,10412,0.9838311563580522
2366,5860.0,10597.450000000039,10412,1.0178111794083786
2367,5888.0,10811.450000000039,10412,1.0383643872454897
2368,5954.0,10377.65000000004,10412,0.9967009220130657
2369,5962.0,11103.65000000004,10412,1.0664281598156011
2370,5933.0,10739.55000000004,10412,1.0314588935843296
2371,5919.0,10975.65000000004,10412,1.054134652324245
2372,5955.0,10747.25000000004,10412,1.0321984248943565
2373,5949.0,10684.05000000004,10412,1.0261285055704994
2374,5936.0,10713.15000000004,10412,1.0289233576642374
2375,5928.0,11275.850000000039,10412,1.0829667691125662
2376,5799.0,9723.05000000004,10412,0.9338311563580521
2377,5778.0,9150.75000000004,10412,0.8788657318478716
2378,5752.0,9013.35000000004,10412,0.8656694199001191
2379,5768.0,9297.050000000041,10412,0.8929168267383828
2380,5762.0,8986.250000000042,10412,0.8630666538609337
2381,5766.0,9016.350000000042,10412,0.865957548981948
2382,5766.0,8944.350000000042,10412,0.8590424510180601
2383,5783.0,9259.350000000042,10412,0.8892960046100694
2384,5791.0,9327.450000000043,10412,0.89583653476758
2385,5824.0,9592.350000000042,10412,0.9212783326930505
2386,5845.0,9684.250000000042,10412,0.9301046868997351
2387,5859.0,9451.350000000042,10412,0.9077362658471035
2388,5860.0,9862.350000000042,10412,0.9472099500576299
2389,5883.0,10233.550000000043,10412,0.9828611217825627
2390,5880.0,10457.050000000043,10412,1.0043267383787977
2391,5881.0,10453.750000000044,10412,1.0040097963887864
2392,5886.0,10359.050000000043,10412,0.9949145217057282
2393,5881.0,10217.450000000043,10412,0.9813148290434155
2394,5893.0,10327.950000000043,10412,0.9919275835574378
2395,5881.0,10072.250000000042,10412,0.9673693814829084
2396,5880.0,10064.550000000041,10412,0.9666298501728814
2397,5883.0,10096.550000000041,10412,0.9697032270457204
2398,5890.0,10121.150000000041,10412,0.9720658855167155
2399,5897.0,10224.050000000041,10412,0.9819487130234384
2400,5782.0,9662.050000000041,10412,0.9279725316942029
2401,5777.0,9641.95000000004,10412,0.9260420668459509
2402,5763.0,9187.75000000004,10412,0.8824193238570918
2403,5774.0,9246.75000000004,10412,0.8880858624663888
2404,5794.0,9343.45000000004,10412,0.8973732232039993
2405,5805.0,9407.25000000004,10412,0.9035007683442221
2406,5819.0,9435.45000000004,10412,0.9062091817134115
2407,5799.0,9292.25000000004,10412,0.8924558202074567
2408,5795.0,9250.95000000004,10412,0.888489243180949
2409,5800.0,9257.45000000004,10412,0.8891135228582444
2410,5827.0,9486.650000000041,10412,0.911126584709954
2411,5853.0,9831.250000000042,10412,0.9442230119093394
2412,5851.0,9907.750000000042,10412,0.9515703034959702
2413,5854.0,9863.650000000041,10412,0.9473348059930888
2414,5861.0,10015.45000000004,10412,0.961914137533619
2415,5859.0,10107.95000000004,10412,0.9707981175566693
2416,5868.0,10325.25000000004,10412,0.9916682673837918
2417,5879.0,10348.55000000004,10412,0.9939060699193276
2418,5849.0,9932.75000000004,10412,0.9539713791778756
2419,5851.0,10357.75000000004,10412,0.994789665770269
2420,5868.0,10380.85000000004,10412,0.9970082597003497
2421,5888.0,10449.75000000004,10412,1.003625624279681
2422,5886.0,10442.85000000004,10412,1.0029629273914753
2423,5887.0,10507.25000000004,10412,1.0091480983480638
2424,5795.0,8776.05000000004,10412,0.8428784095274721
2425,5802.0,9414.850000000039,10412,0.9042306953515212
2426,5760.0,8733.05000000004,10412,0.8387485593545946
2427,5775.0,8742.55000000004,10412,0.8396609681137187
2428,5785.0,8725.65000000004,10412,0.8380378409527507
2429,5797.0,8783.25000000004,10412,0.8435699193238609
2430,5820.0,8854.55000000004,10412,0.8504177871686553
2431,5815.0,8824.450000000039,10412,0.8475268920476411
2432,5828.0,8858.750000000038,10412,0.8508211678832154
2433,5840.0,8917.750000000038,10412,0.8564877064925123
2434,5851.0,9967.050000000037,10412,0.9572656550134496
2435,5860.0,9647.150000000038,10412,0.926541490587787
2436,5854.0,9605.450000000037,10412,0.9225364963503685
2437,5862.0,10167.250000000036,10412,0.9764934690741487
2438,5854.0,9815.950000000037,10412,0.9427535535920127
2439,5843.0,9734.550000000037,10412,0.9349356511717285
2440,5832.0,9752.150000000038,10412,0.93662600845179
2441,5829.0,9859.650000000038,10412,0.9469506338839837
2442,5839.0,9868.650000000038,10412,0.9478150211294696
2443,5844.0,9941.150000000038,10412,0.9547781406069956
2444,5842.0,9956.650000000038,10412,0.956266807529777
2445,5840.0,9895.550000000037,10412,0.9503985785631999
2446,5849.0,10194.150000000038,10412,0.9790770265078792
2447,5864.0,10162.550000000037,10412,0.9760420668459506
2448,5684.0,9145.650000000038,10412,0.8783759124087628
2449,5702.0,9176.650000000038,10412,0.8813532462543255
2450,5680.0,9047.350000000039,10412,0.8689348828275104
2451,5692.0,9059.150000000038,10412,0.8700681905493698
2452,5684.0,8994.050000000037,10412,0.8638157894736878
2453,5686.0,8964.550000000037,10412,0.8609825201690393
2454,5676.0,8924.950000000037,10412,0.857179216288901
2455,5679.0,8861.150000000038,10412,0.8510516711486782
2456,5667.0,8800.750000000038,10412,0.8452506723011945
2457,5664.0,8796.550000000037,10412,0.8448472915866344
2458,5747.0,9770.550000000037,10412,0.9383932001536724
2459,5788.0,10042.650000000038,10412,0.9645265078755318
2460,5780.0,9950.050000000037,10412,0.9556329235497539
2461,5764.0,10206.850000000037,10412,0.9802967729542871
2462,5812.0,10131.450000000037,10412,0.9730551286976601
2463,5865.0,10013.650000000038,10412,0.9617412600845215
2464,5821.0,10392.050000000037,10412,0.998083941605843
2465,5876.0,10646.650000000038,10412,1.0225364963503687
2466,5862.0,10590.250000000038,10412,1.0171196696119897
2467,5894.0,11002.05000000004,10412,1.0566701882443372
2468,5891.0,11201.25000000004,10412,1.0758019592777603
2469,5912.0,10979.65000000004,10412,1.0545188244333499
2470,5888.0,10831.450000000039,10412,1.040285247791014
2471,5863.0,10651.350000000039,10412,1.022987898578567
2472,5725.0,10823.450000000039,10412,1.0395169035728045
2473,5728.0,11856.150000000038,10412,1.1387005378409565
2474,5682.0,9265.55000000004,10412,0.8898914713791817
2475,5693.0,9275.850000000039,10412,0.8908807145601266
2476,5695.0,9282.850000000039,10412,0.8915530157510602
2477,5710.0,9403.950000000039,10412,0.9031838263542105
2478,5718.0,9385.15000000004,10412,0.9013782174414176
2479,5731.0,9409.85000000004,10412,0.9037504802151403
2480,5727.0,9193.25000000004,10412,0.882947560507111
2481,5749.0,9323.05000000004,10412,0.8954139454475643
2482,5819.0,10899.65000000004,10412,1.0468353822512524
2483,5833.0,11024.75000000004,10412,1.0588503649635075
2484,5798.0,10642.65000000004,10412,1.0221523242412638
2485,5811.0,10853.25000000004,10412,1.0423789857856358
2486,5874.0,10964.050000000041,10412,1.0530205532078412
2487,5896.0,11051.95000000004,10412,1.0614627353054207
2488,5908.0,10846.150000000041,10412,1.0416970802919747
2489,5968.0,11229.250000000042,10412,1.0784911640414947
2490,5907.0,10779.050000000043,10412,1.0352525931617407
2491,5906.0,11054.550000000043,10412,1.061712447176339
2492,5942.0,11544.750000000044,10412,1.1087927391471422
2493,5901.0,10837.850000000044,10412,1.0408999231655824
2494,5880.0,12273.650000000043,10412,1.1787985017287788
2495,5860.0,11901.450000000043,10412,1.1430512869765697
2496,5671.0,10054.550000000043,10412,0.9656694199001193
2497,5679.0,9499.350000000042,10412,0.9123463311563621
2498,5656.0,8925.450000000043,10412,0.8572272378025396
2499,5658.0,8943.050000000043,10412,0.8589175950826011
2500,5671.0,9007.050000000043,10412,0.8650643488282792
2501,5671.0,9017.150000000043,10412,0.866034383403769
2502,5694.0,8769.550000000043,10412,0.842254129850177
2503,5722.0,8960.650000000043,10412,0.8606079523626626
2504,5741.0,9117.150000000043,10412,0.8756386861313911
2505,5718.0,9140.650000000043,10412,0.8778956972723821
2506,5790.0,9813.350000000044,10412,0.9425038417210952
2507,5824.0,11238.150000000043,10412,1.079345946984253
2508,5760.0,9643.350000000044,10412,0.9261765270841379
2509,5768.0,9908.450000000044,10412,0.9516375336150638
2510,5861.0,11060.850000000044,10412,1.0623175182481794
2511,5884.0,11056.150000000043,10412,1.0618661160199812
2512,5871.0,10748.450000000043,10412,1.0323136765270882
2513,5958.0,10276.850000000042,10412,0.987019784863623
2514,5929.0,10736.050000000043,10412,1.0311227429888632
2515,5935.0,11453.950000000043,10412,1.1000720322704614
2516,5947.0,11172.850000000044,10412,1.073074337303116
2517,5934.0,10753.550000000045,10412,1.0328034959661971
2518,5949.0,11348.350000000044,10412,1.0899298885900925
2519,5948.0,11303.550000000043,10412,1.0856271609681178
2520,5742.0,8367.950000000053,10412,0.8036832500960481
2521,5735.0,8359.750000000053,10412,0.8028956972723831
2522,5677.0,8282.450000000053,10412,0.7954715712639314
2523,5701.0,8294.450000000053,10412,0.796624087591246
2524,5722.0,8301.950000000053,10412,0.7973444102958177
2525,5735.0,8307.550000000054,10412,0.7978822512485645
2526,5696.0,8317.650000000054,10412,0.7988522858240544
2527,5741.0,8361.450000000053,10412,0.8030589704187527
2528,5713.0,8350.650000000054,10412,0.8020217057241696
2529,5767.0,8607.350000000055,10412,0.8266759508259753
2530,5825.0,9158.350000000055,10412,0.8795956588551724
2531,5901.0,9403.450000000055,10412,0.9031358048405739
2532,5873.0,9354.350000000055,10412,0.8984200922013115
2533,5869.0,9463.750000000055,10412,0.9089271993853298
2534,5936.0,9663.950000000055,10412,0.9281550134460291
2535,5891.0,11512.750000000055,10412,1.1057193622743042
2536,5935.0,10257.550000000054,10412,0.985166154437193
2537,5929.0,11251.150000000052,10412,1.080594506338845
2538,5886.0,11209.150000000052,10412,1.0765606991932437
2539,5872.0,10949.650000000052,10412,1.0516375336150645
2540,5884.0,10950.150000000052,10412,1.0516855551287028
2541,5870.0,10839.450000000052,10412,1.041053592009225
2542,5875.0,10565.750000000051,10412,1.0147666154437236
2543,5875.0,10450.65000000005,10412,1.0037120630042307
2544,5758.0,10054.750000000051,10412,0.9656886285055754
2545,5799.0,10159.350000000051,10412,0.975734729158668
2546,5764.0,9726.550000000052,10412,0.9341673069535201
2547,5759.0,9654.750000000053,10412,0.9272714175950877
2548,5755.0,9644.250000000053,10412,0.9262629658086874
2549,5754.0,9608.350000000053,10412,0.9228150211294711
2550,5765.0,9649.850000000053,10412,0.9268008067614342
2551,5773.0,9670.250000000053,10412,0.9287600845178691
2552,5792.0,9714.150000000052,10412,0.932976373415295
2553,5782.0,9694.350000000053,10412,0.931074721475226
2554,5811.0,10015.150000000052,10412,0.9618853246254372
2555,5821.0,10439.250000000053,10412,1.002617172493282
2556,5819.0,10134.150000000052,10412,0.9733144448713074
2557,5814.0,10104.250000000053,10412,0.9704427583557484
2558,5846.0,10124.150000000052,10412,0.9723540145985452
2559,5857.0,10140.850000000053,10412,0.9739579331540581
2560,5858.0,9981.850000000053,10412,0.9586870918171392
2561,5832.0,10059.050000000054,10412,0.9661016135228634
2562,5849.0,10003.250000000055,10412,0.9607424126008505
2563,5841.0,9957.250000000055,10412,0.9563244333461444
2564,5844.0,9963.950000000055,10412,0.9569679216288951
2565,5848.0,10093.850000000055,10412,0.9694439108720759
2566,5841.0,10011.450000000055,10412,0.9615299654245155
2567,5842.0,10038.550000000056,10412,0.964132731463701
2568,5717.0,9182.650000000054,10412,0.8819295044179845
2569,5730.0,9194.750000000055,10412,0.8830916250480267
2570,5704.0,9089.450000000055,10412,0.8729782942758408
2571,5717.0,9104.050000000056,10412,0.8743805224740737
2572,5725.0,9121.350000000055,10412,0.8760420668459522
2573,5741.0,9123.250000000055,10412,0.8762245485977771
2574,5761.0,9128.950000000055,10412,0.8767719938532516
2575,5748.0,9120.250000000055,10412,0.8759364195159484
2576,5727.0,9112.050000000054,10412,0.8751488666922833
2577,5749.0,9605.650000000054,10412,0.9225557049558254
2578,5764.0,10081.950000000053,10412,0.9683009988474888
2579,5777.0,9723.850000000053,10412,0.9339079907798745
2580,5773.0,9863.550000000054,10412,0.9473252016903625
2581,5761.0,9889.850000000053,10412,0.949851133307727
2582,5760.0,9852.150000000052,10412,0.9462303111794134
2583,5789.0,9903.350000000053,10412,0.9511477141759559
2584,5799.0,9894.050000000054,10412,0.9502545140222871
2585,5789.0,9882.150000000054,10412,0.9491116019977002
2586,5764.0,9804.050000000054,10412,0.9416106415674274
2587,5771.0,9826.150000000054,10412,0.9437331924702319
2588,5788.0,9821.050000000054,10412,0.9432433730311232
2589,5786.0,9989.950000000053,10412,0.9594650403380766
2590,5792.0,10063.950000000053,10412,0.9665722243565169
2591,5784.0,10017.350000000053,10412,0.962096619285445
2592,5603.0,8189.9500000000535,10412,0.7865875912408811
2593,5619.0,8309.750000000053,10412,0.7980935459085721
2594,5591.0,8160.250000000053,10412,0.7837351133307773
2595,5589.0,8136.950000000053,10412,0.7814973107952413
2596,5600.0,8114.050000000053,10412,0.7792979254706159
2597,5612.0,8125.450000000053,10412,0.7803928159815647
2598,5633.0,8120.850000000052,10412,0.7799510180560941
2599,5653.0,8839.650000000052,10412,0.8489867460622409
2600,5649.0,8722.550000000052,10412,0.8377401075681955
2601,5660.0,8798.450000000052,10412,0.8450297733384606
2602,5725.0,9906.250000000051,10412,0.9514262389550567
2603,5756.0,9874.450000000052,10412,0.948372070687673
2604,5773.0,9933.650000000052,10412,0.9540578179024253
2605,5761.0,9853.650000000052,10412,0.9463743757203278
2606,5849.0,10313.650000000052,10412,0.9905541682673888
2607,5864.0,10897.550000000052,10412,1.0466336918939736
2608,5880.0,10747.650000000052,10412,1.0322368421052681
2609,5927.0,10743.550000000052,10412,1.0318430656934356
2610,5907.0,10512.250000000053,10412,1.0096283134844461
2611,5941.0,10494.550000000052,10412,1.0079283519016569
2612,5938.0,10518.050000000052,10412,1.010185363042648
2613,5917.0,10594.950000000052,10412,1.0175710718401894
2614,5902.0,10541.150000000052,10412,1.0124039569727288
2615,5824.0,10247.750000000053,10412,0.984224932769886
2616,5723.0,9205.250000000053,10412,0.8841000768344269
2617,5724.0,8690.750000000053,10412,0.8346859393008118
2618,5664.0,8249.350000000053,10412,0.7922925470610884
2619,5659.0,8240.350000000053,10412,0.7914281598156024
2620,5682.0,8269.050000000054,10412,0.7941845946984301
2621,5696.0,8299.150000000054,10412,0.7970754898194443
2622,5714.0,8294.350000000055,10412,0.7966144832885186
2623,5732.0,8293.450000000055,10412,0.79652804456397
2624,5716.0,8201.450000000055,10412,0.7876920860545578
2625,5745.0,9058.350000000057,10412,0.8699913561275506
2626,5806.0,10000.150000000056,10412,0.9604446792162943
2627,5834.0,9790.950000000055,10412,0.940352477910109
2628,5830.0,9576.750000000055,10412,0.9197800614675427
2629,5816.0,9594.550000000054,10412,0.9214896273530594
2630,5840.0,10205.050000000054,10412,0.9801238955051915
2631,5872.0,10306.550000000054,10412,0.9898722627737278
2632,5890.0,10483.250000000055,10412,1.006843065693436
2633,5917.0,11110.250000000055,10412,1.0670620437956257
2634,5858.0,10633.450000000055,10412,1.0212687283903241
2635,5898.0,11147.550000000056,10412,1.0706444487130289
2636,5874.0,10313.750000000056,10412,0.9905637725701169
2637,5867.0,10176.350000000057,10412,0.9773674606223642
2638,5838.0,10166.850000000057,10412,0.9764550518632402
2639,5843.0,10101.850000000057,10412,0.9702122550902859
2640,5858.0,10276.850000000057,10412,0.9870197848636244
2641,5843.0,10283.450000000057,10412,0.9876536688436475
2642,5835.0,10221.750000000056,10412,0.9817278140607046
2643,5790.0,10039.250000000056,10412,0.9641999615827945
2644,5835.0,9362.250000000056,10412,0.8991788321167937
2645,5855.0,9350.150000000056,10412,0.8980167114867514
2646,5793.0,9294.950000000055,10412,0.892715136381104
2647,5798.0,9364.950000000055,10412,0.8994381482904394
2648,5782.0,9333.350000000055,10412,0.8964031886285109
2649,5845.0,10215.850000000053,10412,0.9811611601997746
2650,5873.0,10885.650000000056,10412,1.0454907798693869
2651,5926.0,11363.450000000057,10412,1.0913801383019648
2652,5784.0,10612.950000000057,10412,1.0192998463311618
2653,5760.0,10224.950000000057,10412,0.9820351517479886
2654,5803.0,10478.450000000057,10412,1.0063820591625103
2655,5852.0,10864.950000000057,10412,1.0435026892047692
2656,5868.0,10978.950000000057,10412,1.0544515943142583
2657,5891.0,10850.950000000057,10412,1.0421580868229021
2658,5826.0,10325.950000000057,10412,0.9917354975028868
2659,5864.0,10883.450000000057,10412,1.0452794852093792
2660,5855.0,10585.650000000058,10412,1.016677871686521
2661,5810.0,10618.450000000057,10412,1.019828082981181
2662,5769.0,10463.450000000057,10412,1.004941413753367
2663,5765.0,10455.450000000057,10412,1.0041730695351572
2664,5744.0,10324.950000000057,10412,0.9916394544756105
2665,5719.0,10140.450000000057,10412,0.973919515943148
2666,5719.0,10215.450000000057,10412,0.9811227429888645
2667,5713.0,10126.450000000057,10412,0.9725749135612809
2668,5675.0,10002.950000000057,10412,0.9607135996926678
2669,5679.0,10000.950000000057,10412,0.9605215136381153
2670,5676.0,10009.950000000057,10412,0.9613859008836013
2671,5689.0,10058.950000000057,10412,0.966092009220136
2672,5686.0,9994.450000000057,10412,0.9598972339608199
2673,5707.0,10219.450000000057,10412,0.9815069150979694
2674,5762.0,11274.950000000057,10412,1.0828803303880192
2675,5790.0,11784.950000000057,10412,1.1318622742988913
2676,5763.0,10596.950000000057,10412,1.0177631578947424
2677,5770.0,12198.950000000057,10412,1.1716240875912463
2678,5843.0,11231.350000000057,10412,1.0786928543987762
2679,5870.0,11602.750000000056,10412,1.114363234729164
2680,5875.0,11145.950000000057,10412,1.070490779869387
2681,5898.0,11143.450000000057,10412,1.0702506723011964
2682,5870.0,10659.450000000057,10412,1.0237658470995061
2683,5872.0,11069.450000000057,10412,1.0631434882827562
2684,5895.0,11032.950000000057,10412,1.0596379177871742
2685,5864.0,10756.450000000057,10412,1.0330820207452993
2686,5857.0,11249.450000000057,10412,1.0804312331924757
2687,5843.0,10901.450000000057,10412,1.0470082597003512
2688,5835.0,10772.450000000057,10412,1.034618709181719
2689,5805.0,10628.450000000057,10412,1.0207885132539432
2690,5782.0,10585.450000000057,10412,1.016658663081066
2691,5763.0,10462.450000000057,10412,1.0048453707260907
2692,5754.0,10559.950000000057,10412,1.0142095658855221
2693,5720.0,10494.050000000057,10412,1.0078803303880193
2694,5727.0,10471.550000000057,10412,1.0057193622743044
2695,5732.0,10458.550000000057,10412,1.0044708029197136
2696,5730.0,10570.550000000057,10412,1.01522762197465
2697,5748.0,10869.550000000057,10412,1.04394448713024
2698,5819.0,11341.550000000057,10412,1.0892767960046157
2699,5843.0,11419.050000000057,10412,1.0967201306185226
2700,5824.0,10659.550000000057,10412,1.0237754514022337
2701,5886.0,11379.550000000057,10412,1.092926431041112
2702,6154.0,11618.050000000057,10412,1.1158326930464904
2703,6133.0,11534.050000000057,10412,1.107765078755288
2704,6159.0,11496.050000000057,10412,1.1041154437187914
2705,6122.0,11713.050000000057,10412,1.1249567806377312
2706,6069.0,11047.550000000057,10412,1.061040145985407
2707,5969.0,11228.050000000057,10412,1.0783759124087646
2708,5887.0,10698.550000000057,10412,1.0275211294660063
2709,5842.0,10620.550000000057,10412,1.0200297733384611
2710,5796.0,10898.550000000057,10412,1.0467297349212503
2711,5741.0,10749.050000000057,10412,1.0323713023434553
2712,5720.0,10630.550000000057,10412,1.0209902036112233
2713,5694.0,10587.550000000057,10412,1.0168603534383458
2714,5674.0,10347.050000000057,10412,0.9937620053784151
2715,5660.0,10318.050000000057,10412,0.9909767575874047
2716,5652.0,10278.050000000057,10412,0.9871350364963559
2717,5645.0,10270.050000000057,10412,0.9863666922781461
2718,5657.0,10264.550000000057,10412,0.9858384556281269
2719,5655.0,10218.050000000057,10412,0.9813724548597828
2720,5660.0,9921.050000000057,10412,0.9528476757587454
2721,5667.0,9937.050000000057,10412,0.9543843641951649
2722,5668.0,10104.550000000057,10412,0.9704715712639318
2723,5673.0,10129.050000000057,10412,0.9728246254321992
2724,5677.0,10390.550000000057,10412,0.9979398770649306
2725,5671.0,10340.550000000057,10412,0.9931377257011196
2726,5681.0,10442.550000000057,10412,1.002934114483294
2727,5679.0,10365.050000000057,10412,0.995490779869387
2728,5702.0,10627.550000000057,10412,1.0207020745293947
2729,5685.0,10590.050000000057,10412,1.0171004610065364
2730,5680.0,10552.050000000057,10412,1.01345082597004
2731,5670.0,10665.950000000057,10412,1.0243901267768014
2732,5668.0,10633.450000000057,10412,1.0212687283903243
2733,5669.0,11024.450000000057,10412,1.0588215520553264
2734,5690.0,11743.450000000057,10412,1.1278764886669284
2735,5676.0,11307.950000000057,10412,1.0860497502881346
2736,5664.0,10771.950000000057,10412,1.0345706876680807
2737,5654.0,11012.950000000057,10412,1.0577170572416497
2738,5695.0,10810.950000000057,10412,1.0383163657318533
2739,5675.0,10670.950000000057,10412,1.0248703419131826
2740,5663.0,10639.950000000057,10412,1.0218930080676198
2741,5662.0,10606.950000000057,10412,1.0187235881675045
2742,5664.0,10636.450000000057,10412,1.021556857472153
2743,5666.0,10548.450000000057,10412,1.0131050710718457
2744,5672.0,10547.950000000057,10412,1.0130570495582076
2745,5670.0,10679.550000000057,10412,1.025696311947758
2746,5680.0,10730.550000000057,10412,1.0305945063388453
2747,5696.0,11586.050000000057,10412,1.1127593161736513
2748,5692.0,11805.550000000057,10412,1.1338407606607817
2749,5706.0,10862.050000000057,10412,1.0432241644256681
2750,5691.0,10799.550000000057,10412,1.0372214752209046
2751,5682.0,10747.050000000057,10412,1.032179216288903
2752,5704.0,11100.550000000057,10412,1.0661304264310467
2753,5685.0,10745.050000000057,10412,1.0319871302343504
2754,5671.0,10680.550000000057,10412,1.0257923549750343
2755,5682.0,10744.050000000057,10412,1.0318910872070743
2756,5703.0,10856.050000000057,10412,1.0426479062620109
2757,5704.0,10912.050000000057,10412,1.0480263157894791
2758,5710.0,10930.550000000057,10412,1.0498031117940894
2759,5725.0,11042.550000000057,10412,1.060559930849026
2760,5728.0,11090.550000000057,10412,1.0651699961582843
2761,5694.0,10943.550000000057,10412,1.0510516711486801
2762,5680.0,10853.050000000057,10412,1.0423597771801822
2763,5655.0,10700.550000000057,10412,1.0277132155205588
2764,5646.0,10616.050000000057,10412,1.0195975797157182
2765,5640.0,10620.050000000057,10412,1.019981751824823
2766,5644.0,10546.050000000057,10412,1.0128745678063829
2767,5638.0,10528.950000000057,10412,1.0112322320399594
2768,5643.0,10655.050000000057,10412,1.0233432577794908
2769,5646.0,10484.550000000057,10412,1.0069679216288954
2770,5748.0,11116.650000000058,10412,1.067676719170194
2771,5818.0,11175.950000000057,10412,1.0733720706876735
2772,5783.0,11298.450000000057,10412,1.0851373415290104
2773,5730.0,10898.450000000057,10412,1.0467201306185225
2774,5826.0,11471.450000000057,10412,1.1017527852477964
2775,5846.0,11423.450000000057,10412,1.097142719938538
2776,5849.0,11681.450000000057,10412,1.1219218209758026
2777,5871.0,12182.450000000057,10412,1.1700393776411888
2778,5811.0,11382.450000000057,10412,1.093204955820213
2779,5886.0,11492.950000000057,10412,1.1038177103342353
2780,5852.0,10787.450000000057,10412,1.0360593545908623
2781,5843.0,10811.750000000056,10412,1.0383932001536742
2782,5807.0,11216.750000000056,10412,1.0772906262005433
2783,5776.0,11696.950000000057,10412,1.123410487898584
2784,5845.0,11460.950000000057,10412,1.1007443334613962
2785,5758.0,10865.450000000057,10412,1.0435507107184074
2786,5704.0,10690.950000000057,10412,1.026791202458707
2787,5695.0,10727.450000000057,10412,1.030296772954289
2788,5680.0,10300.350000000057,10412,0.9892767960046155
2789,5668.0,10285.150000000056,10412,0.9878169419900169
2790,5658.0,10109.950000000055,10412,0.9709902036112231
2791,5719.0,10155.350000000057,10412,0.9753505570495636
2792,5659.0,10189.550000000057,10412,0.9786352285824105
2793,5672.0,10668.950000000059,10412,1.0246782558586303
2794,5755.0,11323.950000000059,10412,1.0875864387245542
2795,5819.0,11260.450000000059,10412,1.0814877064925144
2796,5780.0,10995.450000000059,10412,1.0560363042643162
2797,5755.0,10982.450000000059,10412,1.0547877449097252
2798,5818.0,11406.450000000059,10412,1.0955099884748425
2799,5814.0,11314.450000000059,10412,1.0866740299654303
2800,5794.0,11247.950000000059,10412,1.0802871686515616
2801,5825.0,11371.450000000059,10412,1.0921484825201746
