submit_hour,jobs,gpu_seconds,gpu_demand
1099,126,22779032.5,494.0
1100,158,53114844.5,1059.0
1101,100,112641467.0,1229.5
1102,122,55030764.5,619.0
1103,110,6323849.0,287.5
1104,98,16643587.0,708.0
1105,89,22007761.0,382.0
1106,73,10093754.5,150.5
1107,77,22884783.5,623.5
1108,88,8601041.5,127.0
1109,99,4530779.0,141.0
1110,113,16579724.0,161.0
1111,111,28363706.5,191.5
1112,102,1346978.0,129.0
1113,111,9814671.5,397.5
1114,173,65471760.0,954.0
1115,167,67477060.0,498.0
1116,124,18677533.0,233.5
1117,128,13290211.0,253.5
1118,190,101644159.1,563.1
1119,199,88022594.6,1010.9
1120,249,326838633.3,993.4
1121,176,47743152.8,524.1
1122,149,38006907.9,629.9
1123,223,79461321.2,778.1999999999999
1124,162,19245313.7,572.2
1125,113,24057688.3,290.9
1126,99,27931087.6,355.9
1127,120,25110281.7,248.1
1128,134,38335739.5,295.2
1129,101,7104748.0,164.5
1130,105,7948633.5,174.3
1131,78,39077953.0,348.0
1132,78,4557976.0,86.5
1133,95,21508434.5,117.5
1134,99,43306408.0,350.0
1135,95,3001116.0,98.5
1136,92,13689347.0,102.0
1137,101,53600044.0,173.0
1138,169,166945348.5,378.0
1139,284,149790930.1,934.4
1140,119,11165822.6,304.5
1141,145,43802733.0,316.0
1142,185,57281382.5,666.0
1143,174,59696041.3,411.9
1144,207,34446995.7,891.2
1145,149,72543513.5,458.6
1146,112,23824072.4,798.0
1147,140,2171609.0,569.0
1148,135,26226265.5,574.5
1149,113,29272738.5,726.0
1150,105,18236225.0,517.5
1151,85,6852182.0,880.5
1152,121,32922408.0,781.0
1153,85,26658810.5,1192.5
1154,83,6336859.8,433.3
1155,92,35099256.0,610.0
1156,67,11752362.0,102.0
1157,85,14776905.5,113.5
1158,93,23061864.5,96.5
1159,79,7356516.0,96.0
1160,98,5384502.0,132.5
1161,85,7038053.0,144.5
1162,166,87378452.0,1141.5
1163,251,95842083.0,2250.0
1164,147,24414082.0,957.0
1165,122,26587192.0,426.5
1166,223,216713783.5,3129.0
1167,175,30011715.5,564.5
1168,221,73959828.0,1026.0
1169,174,81666040.5,925.5
1170,144,136396496.5,854.5
1171,183,68126568.0,822.0
1172,159,43581704.5,808.0
1173,137,18062103.0,974.0
1174,140,58394457.0,643.0
1175,114,46729393.5,736.0
1176,103,21668376.5,371.0
1177,134,23059493.7,592.2
1178,75,35200058.7,362.4
1179,66,15483177.5,386.3
1180,62,11960031.0,68.5
1181,81,2519390.0,82.0
1182,91,9881358.2,102.7
1183,81,4590638.0,92.0
1184,83,9101477.0,145.8
1185,97,4612093.4,390.4
1186,130,60068431.6,1067.1
1187,275,102740648.0,1184.5
1188,115,33715062.0,819.0
1189,110,34162139.5,1028.5
1190,153,36050207.5,697.0
1191,150,211353902.4,1427.4
1192,263,259558642.6,1353.5
1193,154,103229032.1,1153.0
1194,143,24357775.6,824.6
1195,143,62438651.5,1149.0
1196,126,49888101.4,1374.3
1197,124,7954787.0,447.0
1198,127,11311097.5,844.0
1199,117,12466240.0,397.5
1200,111,41356982.5,298.5
1201,100,5695997.5,147.5
1202,105,21952398.0,353.0
1203,96,35806576.0,170.5
1204,102,26359061.5,117.0
1205,95,25918626.5,110.0
1206,112,14217413.5,863.0
1207,106,27053234.0,596.5
1208,109,35087278.5,1108.0
1209,113,25003971.5,543.0
1210,117,27924502.5,946.0
1211,119,25521606.0,599.0
1212,126,13896207.5,1249.0
1213,134,31793919.5,1062.5
1214,103,24945364.0,466.0
1215,100,12097853.5,276.5
1216,162,26966911.5,496.5
1217,125,17496938.5,523.0
1218,108,22817852.0,310.5
1219,111,29302123.5,563.0
1220,115,12104773.0,492.0
1221,117,36823251.0,682.0
1222,139,18015252.0,632.5
1223,125,9558034.5,273.0
1224,136,35644053.0,385.0
1225,125,25734074.0,364.0
1226,107,16106769.0,176.5
1227,109,28562558.5,262.5
1228,110,8687103.5,242.0
1229,94,2193024.0,96.0
1230,114,12796757.5,151.0
1231,102,7964804.0,136.5
1232,116,17331117.5,218.0
1233,125,9252905.0,314.5
1234,115,100732590.0,332.0
1235,126,4884940.5,1066.0
1236,128,38706210.5,892.0
1237,119,10965080.0,540.5
1238,110,25461924.5,651.5
1239,91,12157213.0,263.5
1240,148,7318450.5,309.0
1241,114,10623492.0,190.0
1242,106,7487391.5,128.0
1243,110,11898903.0,152.0
1244,150,13473881.5,450.0
1245,110,16619346.5,189.0
1246,85,2924051.0,177.0
1247,89,3076313.0,165.0
1248,104,17300599.5,224.8
1249,98,17307796.5,127.0
1250,102,16694458.0,209.5
1251,92,12496190.0,97.5
1252,101,27532007.0,147.5
1253,89,8034336.5,256.0
1254,110,32703387.5,118.0
1255,98,1965938.5,96.5
1256,104,22076905.0,151.0
1257,109,6412383.0,254.0
1258,176,16824544.5,512.5
1259,228,92000372.9,1276.1
1260,161,14050812.0,374.4
1261,148,9827474.0,442.2
1262,163,32135355.5,747.7
1263,254,101067378.8,1211.4
1264,384,81082278.4,1211.2
1265,361,392504941.09999996,1003.3
1266,200,34007234.0,467.7
1267,221,26809024.2,825.0
1268,205,36149890.0,791.5
1269,204,12156499.8,633.8
1270,130,12536315.3,414.6
1271,193,6415598.9,205.3
1272,193,8572639.1,310.3
1273,217,24086340.099999998,424.7
1274,221,36176715.7,161.7
1275,187,12011434.1,349.8
1276,187,4177602.4,114.4
1277,197,6268014.0,135.1
1278,208,32774638.9,141.0
1279,180,12522582.5,110.9
1280,178,2522247.3000000003,136.5
1281,176,8472951.5,349.7
1282,208,39541956.4,939.9
1283,283,123408562.9,1048.3
1284,128,6457050.5,224.4
1285,146,10683412.9,620.6
1286,255,98825861.4,1000.5
1287,212,64714964.800000004,895.0
1288,282,46986532.6,765.7
1289,194,6544028.0,679.3
1290,169,39491981.6,287.6
1291,226,22710472.7,514.1
1292,229,16107823.1,1294.4
1293,171,1669067.7,335.0
1294,207,43013997.1,612.8
1295,154,3435198.0,319.3
1296,157,11582668.1,477.8
1297,159,6196291.899999999,176.7
1298,144,12960796.3,127.9
1299,162,12131856.4,175.6
1300,154,5995698.8,99.0
1301,142,13057785.5,107.2
1302,168,12427639.0,113.0
1303,172,2901954.0,115.1
1304,162,22453521.8,259.4
1305,181,13658434.1,186.8
1306,194,28903465.5,489.0
1307,220,30216770.5,728.5
1308,185,18295969.0,262.5
1309,181,24256138.6,333.0
1310,213,87447221.5,580.7
1311,270,56984863.5,729.7
1312,244,35739349.3,671.7
1313,229,93351298.0,612.8
1314,230,38693635.8,703.6
1315,275,30929692.0,1179.7
1316,226,10704323.4,831.7
1317,237,14518542.1,1196.9
1318,248,31108574.0,827.3
1319,201,17874574.3,1677.9
1320,200,16422768.0,775.8
1321,196,13907402.3,877.9
1322,197,18327192.5,404.1
1323,201,4472953.8,189.3
1324,171,13215953.700000001,126.5
1325,189,9427845.7,175.2
1326,197,19281300.5,136.4
1327,205,3596991.6999999997,161.3
1328,169,12086676.1,160.5
1329,227,17380060.4,242.6
1330,237,67627670.2,495.9
1331,252,43277088.3,1058.9
1332,166,14317650.200000001,347.3
1333,234,139296931.29999998,423.3
1334,299,64159236.8,774.2
1335,246,56115258.3,417.7
1336,289,51806334.7,563.1
1337,277,31961671.5,1054.3
1338,231,47502587.1,835.5
1339,252,8438654.1,692.8
1340,261,50527561.3,755.0
1341,214,42950052.1,576.6
1342,188,42431125.1,906.9
1343,196,7914153.5,221.0
1344,175,32428594.5,556.8
1345,198,6931282.0,198.0
1346,174,11633256.6,158.9
1347,147,10515632.7,116.1
1348,130,4278675.8,105.8
1349,172,6329959.5,129.8
1350,141,17754853.3,105.7
1351,161,178958.0,106.8
1352,170,9098395.0,156.2
1353,159,7343391.7,262.8
1354,176,20314472.3,1493.8
1355,153,48099649.9,1531.2
1356,174,21501900.3,678.0
1357,217,36690305.0,1712.5
1358,185,67163802.2,2009.3
1359,141,85701847.7,1983.1
1360,170,171300606.2,2072.6
1361,140,70897312.2,2609.5
1362,119,19592201.4,310.8
1363,126,13160074.1,606.4
1364,140,113469882.5,852.5
1365,127,2986630.3,509.2
1366,108,12057486.5,159.5
1367,121,10095534.8,369.1
1368,105,11663845.1,145.3
1369,101,7135044.3,144.3
1370,103,8022653.3,98.9
1371,92,10137233.8,322.3
1372,78,1559800.8,67.4
1373,96,6570791.1,91.8
1374,84,13515490.7,67.2
1375,105,16663088.5,92.9
1376,88,10605539.5,102.9
1377,98,12470040.9,135.2
1378,112,10157990.6,1621.0
1379,136,207308410.1,2200.6
1380,132,69205315.2,857.6999999999999
1381,113,12621865.4,443.90000000000003
1382,89,1978712.5999999999,639.3000000000001
1383,85,9403116.5,665.6
1384,142,38971118.4,967.6999999999999
1385,128,32105484.1,462.0
1386,116,9322041.0,109.8
1387,111,14886292.4,106.3
1388,128,7844820.3,179.2
1389,129,19541989.3,453.1
1390,101,33303914.7,504.5
1391,107,3133521.0,594.2
1392,123,19629918.2,260.8
1393,97,13127187.8,117.0
1394,83,3392825.5,77.0
1395,67,4550642.7,56.6
1396,74,5303804.5,64.5
1397,92,8532669.2,72.7
1398,90,10845329.4,69.0
1399,76,2440165.6,76.0
1400,92,7940821.6,90.9
1401,88,12637155.6,124.9
1402,208,68455579.6,712.6
1403,157,61325738.6,1160.3
1404,142,45921796.3,215.8
1405,114,27697731.8,218.6
1406,194,73291692.3,878.9
1407,175,48509479.2,866.2
1408,237,62654112.9,1021.3
1409,178,27315103.6,536.4
1410,163,19887874.2,304.0
1411,163,43006260.9,623.3000000000001
1412,144,46367803.9,521.9
1413,93,19741583.1,276.6
1414,149,63802368.4,803.5
1415,120,22849029.900000002,308.9
1416,109,11037649.4,281.6
1417,84,13289143.7,279.0
1418,95,31020264.6,730.1
1419,96,24585097.6,527.0
1420,63,12659692.799999999,74.3
1421,88,14429181.2,102.0
1422,84,1468000.0999999999,96.3
1423,77,1705962.4000000001,96.1
1424,69,1531330.4000000001,98.5
1425,101,7115034.899999999,222.0
1426,134,42626117.9,911.8
1427,170,49320873.3,1234.4
1428,120,42263640.0,218.9
1429,113,10016673.7,310.6
1430,122,36750338.2,777.7
1431,118,36504416.8,267.6
1432,139,59742536.2,285.8
1433,119,71480137.6,215.8
1434,96,4476104.2,83.9
1435,100,37436130.0,206.0
1436,105,25124967.400000002,204.8
1437,90,47436714.8,437.8
1438,196,9766489.1,456.7
1439,126,17117501.5,337.1
1440,80,11126392.0,219.3
1441,102,6145595.0,344.0
1442,89,2545212.6,328.8
1443,76,1371509.2,129.5
1444,73,1192332.8,80.6
1445,91,7248190.5,82.5
1446,85,8004656.1,73.2
1447,90,2468429.5,389.5
1448,161,7791312.3,581.4
1449,158,64980584.8,1062.3
1450,150,23584185.4,396.9
1451,172,27007294.6,971.6
1452,159,7663607.5,296.0
1453,219,7665738.8,398.1
1454,190,25286655.4,463.1
1455,191,17593497.5,468.4
1456,168,11818104.2,582.8
1457,200,25413534.8,936.4
1458,208,6950366.3,809.1
1459,132,4545398.7,259.4
1460,160,10892337.3,375.0
1461,199,7081564.9,628.6
1462,187,15454205.9,717.0
1463,106,6505643.5,162.1
1464,106,17154292.9,193.4
1465,123,3307313.3000000003,212.7
1466,84,5989791.7,320.2
1467,61,456370.7,76.1
1468,75,811744.5,76.9
1469,77,1858431.9,104.6
1470,97,4625015.100000001,147.4
1471,82,4550641.5,123.3
1472,86,1010853.2,103.5
1473,145,40057963.1,532.6
1474,110,3362797.2,211.5
1475,131,33712029.4,163.6
1476,125,989484.0,331.7
1477,114,11753582.700000001,489.4
1478,92,13957975.6,117.2
1479,84,1789020.6,183.8
1480,172,4543963.5,255.4
1481,141,2022334.7,593.2
1482,108,47998241.7,397.3
1483,116,3184478.1,495.90000000000003
1484,112,1906061.7,524.7
1485,163,13991061.7,1268.1
1486,157,9635256.3,1484.5
1487,153,4542369.600000001,1363.1
1488,106,68391123.3,627.9
1489,90,211177070.8,992.2
1490,67,3914057.0,139.6
1491,80,15842438.4,224.0
1492,78,1596663.0,214.1
1493,92,3024444.7,234.8
1494,91,1803083.8,189.7
1495,87,19295602.099999998,449.4
1496,61,1573639.7,107.0
1497,116,4966653.399999999,200.5
1498,122,8086206.6,206.2
1499,131,18105399.099999998,278.3
1500,126,30141741.3,1755.8
1501,91,4280320.0,98.5
1502,75,553226.0,64.0
1503,63,4981292.4,87.8
1504,120,2369657.1,119.1
1505,77,4247941.2,134.3
1506,70,10744074.6,53.2
1507,85,15440626.3,1037.8
1508,87,444386.6,105.9
1509,91,2064873.7,153.8
1510,78,44002380.900000006,290.7
1511,49,4616226.4,49.8
1512,66,8666436.0,253.0
1513,62,1544895.1,163.6
1514,67,11789377.1,180.1
1515,43,543747.4,63.3
1516,54,3158449.3,60.4
1517,46,2060063.8,49.2
1518,53,15177142.600000001,70.0
1519,46,4853260.5,47.8
1520,43,151057786.0,519.3
1521,78,1887257.8,122.9
1522,74,1402634.1,123.89999999999999
1523,74,12185247.200000001,358.1
1524,65,685750.3,84.5
1525,65,4125944.3,133.7
1526,50,13726909.4,174.8
1527,45,16237685.6,167.6
1528,89,2841009.3,430.3
1529,76,6962051.4,332.7
1530,54,1767644.0,157.8
1531,71,16896777.1,120.10000000000001
1532,86,3578405.4,244.3
1533,46,5608146.1,147.0
1534,96,49550035.4,261.7
1535,60,10129922.2,124.9
1536,100,25917163.5,497.1
1537,78,1999081.7,175.9
1538,66,11098862.0,127.8
1539,70,3447054.6,198.2
1540,48,179415.1,42.8
1541,59,1060280.0,87.4
1542,71,1526998.4000000001,55.4
1543,63,364592.7,76.4
1544,67,1136651.1,148.6
1545,77,1078900.6,96.3
1546,96,11417421.8,246.9
1547,96,771203.9,111.0
1548,84,4156373.5,141.5
1549,77,2840844.6,115.6
1550,70,3007537.9,160.0
1551,50,642910.6,95.7
1552,102,2255127.1,148.5
1553,72,6269038.3,164.6
1554,58,480281.8,69.1
1555,73,797132.3,241.8
1556,65,1444939.2,257.5
1557,71,2506630.0,163.2
1558,72,704060.1,302.1
1559,64,12222776.1,359.1
1560,45,11991229.299999999,93.4
1561,57,11530967.700000001,143.9
1562,56,12662855.1,765.9
1563,52,2093642.1,94.7
1564,40,819610.6,58.3
1565,53,1717947.0999999999,104.1
1566,61,297244.6,69.6
1567,46,2581446.6,43.8
1568,52,128894.3,63.2
1569,68,1318527.9,146.2
1570,74,4157605.1,617.7
1571,73,4406411.3,690.8
1572,74,3679382.6,375.5
1573,67,6797417.3,865.2
1574,56,1317650.9,80.1
1575,68,2017307.6,395.3
1576,102,9081816.5,206.4
1577,66,16261154.7,419.7
1578,96,6870099.1,526.3
1579,51,2173247.2,425.5
1580,64,1750709.4,220.1
1581,79,3070592.0,576.7
1582,74,9629689.6,593.1
1583,69,7571382.3,907.6
1584,70,7132643.8,302.6
1585,48,2502336.8000000003,129.0
1586,77,10089658.6,741.0
1587,43,257722.7,60.6
1588,42,592575.7,89.4
1589,40,8681757.7,43.6
1590,55,1571141.6,48.4
1591,41,230973.6,39.5
1592,41,1566042.0,66.7
1593,53,16943408.9,224.4
1594,82,35360049.1,274.8
1595,99,30463261.8,532.0
1596,97,4763502.3,190.8
1597,105,2844545.5,180.7
1598,139,23488644.7,747.0
1599,122,30569002.4,1414.2
1600,185,13956939.6,1561.7
1601,145,23559671.4,1244.2
1602,121,86285967.6,400.5
1603,140,12344239.7,405.4
1604,145,116095320.5,592.6
1605,129,8860480.5,542.5
1606,101,11095092.4,963.0
1607,98,7010481.4,795.5
1608,78,5779937.1,162.0
1609,81,23463554.5,360.5
1610,99,18719010.0,213.5
1611,77,7727687.0,91.3
1612,71,89733.2,73.3
1613,88,14703627.5,112.0
1614,95,17673285.5,105.5
1615,91,22773859.0,98.0
1616,79,108869647.6,351.8
1617,97,23355348.8,160.1
1618,151,21351081.0,771.0
1619,158,64158431.5,378.5
1620,124,33239674.0,1028.0
1621,106,11270503.5,892.0
1622,161,121330720.5,1532.0
1623,186,171532708.5,706.0
1624,202,99229366.0,1009.0
1625,149,47837608.5,1634.0
1626,116,8096944.5,226.0
1627,146,24840289.5,390.0
1628,178,15874321.0,580.0
1629,135,33527056.0,536.0
1630,133,2713247.0,864.5
1631,131,33994541.0,568.5
1632,139,11735288.0,364.5
1633,102,18336963.5,121.5
1634,90,5670558.5,108.5
1635,88,12820109.5,159.0
1636,91,8367380.0,128.0
1637,93,7943210.0,130.5
1638,109,3013439.5,162.5
1639,99,2259787.5,142.0
1640,100,807769.0,123.5
1641,97,62534724.0,382.0
1642,147,59577979.5,548.0
1643,124,190391038.0,396.0
1644,149,63338293.0,262.0
1645,134,24088854.5,169.5
1646,177,15779658.5,436.5
1647,164,76617692.5,677.0
1648,198,31553985.8,512.6
1649,154,47101431.3,523.7
1650,162,21423642.0,1008.0
1651,181,158597617.0,1012.0
1652,111,23674792.5,670.5
1653,112,29128133.0,383.0
1654,97,28806496.6,699.4
1655,79,14831625.3,174.2
1656,108,58425341.8,786.8
1657,85,5039957.0,358.0
1658,90,18400249.0,376.0
1659,85,6787498.0,105.5
1660,72,10092282.0,82.0
1661,99,1895218.0,138.0
1662,90,8403072.0,373.5
1663,88,2352706.0,98.0
1664,86,8822226.0,108.0
1665,106,12538686.5,435.0
1666,195,73418332.5,492.0
1667,115,29017378.9,1422.0
1668,119,20359639.4,215.6
1669,115,6499517.0,190.5
1670,159,30144627.0,1071.0
1671,251,835108415.9,2028.2
1672,236,277833263.5,1387.5
1673,165,70921134.0,2012.0
1674,138,48418759.1,382.1
1675,108,38190066.0,613.5
1676,124,58530244.5,775.5
1677,109,59824739.0,338.0
1678,134,96742762.8,272.8
1679,110,7808211.0,346.0
1680,94,33216978.5,237.0
1681,81,21607897.5,372.0
1682,87,13226063.0,129.5
1683,74,3795775.5,88.5
1684,77,2883364.0,85.5
1685,97,8756087.0,132.0
1686,87,1410780.5,102.5
1687,90,3539395.0,102.5
1688,93,1981386.5,116.5
1689,89,16455613.0,124.0
1690,136,10010458.0,616.0
1691,170,432821350.0,662.0
1692,212,718605917.0,415.5
1693,112,25899148.5,760.0
1694,135,28292763.0,866.0
1695,167,133082355.7,467.2
1696,153,72632104.5,546.0
1697,108,47315872.0,444.0
1698,123,89496197.0,327.0
1699,94,17514451.5,293.5
1700,116,35036395.0,668.0
1701,90,32272545.5,470.5
1702,121,21869811.0,2396.5
1703,104,12520819.0,457.5
1704,108,22000393.0,839.0
1705,73,1992369.0,113.0
1706,69,8488492.0,123.0
1707,71,11542655.0,80.0
1708,68,254899.5,76.5
1709,85,10714223.0,100.5
1710,93,2183389.5,100.5
1711,95,5775169.0,128.0
1712,85,1319697.0,101.0
1713,92,3061092.5,143.0
1714,112,43375932.0,538.0
1715,146,95630639.4,1378.9
1716,93,32345569.1,173.4
1717,120,1254915.5,198.0
1718,143,17461365.5,550.0
1719,124,27856010.0,354.0
1720,187,25010463.0,441.0
1721,135,26124537.0,973.0
1722,121,28347358.0,435.0
1723,140,57989104.5,760.5
1724,108,48471975.5,401.0
1725,100,9811042.0,179.5
1726,108,13437795.0,190.0
1727,88,55221779.5,1215.0
1728,102,15858027.0,240.0
1729,115,49439945.5,792.0
1730,85,1495991.5,402.5
1731,96,32310113.5,108.0
1732,93,19203502.0,106.0
1733,91,32495464.0,120.0
1734,90,18030386.5,98.5
1735,91,7102088.0,106.0
1736,88,13163246.0,390.0
1737,88,6473305.0,418.0
1738,103,9597425.0,202.5
1739,119,9286416.5,192.5
1740,86,11376370.0,220.5
1741,117,13291205.5,1241.0
1742,80,15970844.0,383.0
1743,109,57109297.0,724.5
1744,167,16060770.0,426.0
1745,100,6590648.0,392.0
1746,89,26217900.0,159.0
1747,115,18715704.0,307.5
1748,118,3678321.5,263.0
1749,141,43938110.0,295.5
1750,109,4005070.5,232.0
1751,115,10353680.0,322.0
1752,118,23588638.5,393.5
1753,111,5104534.0,253.0
1754,91,1829048.0,212.5
1755,117,9978599.5,325.0
1756,92,15589735.0,200.0
1757,106,3976826.0,308.0
1758,94,2043227.5,224.5
1759,73,8975496.0,90.5
1760,82,8981743.4,129.6
1761,107,4492338.0,226.0
1762,160,21957704.5,708.0
1763,264,259980679.0,690.0
1764,202,159346773.7,322.7
1765,119,85157541.0,309.0
1766,150,46852389.0,599.0
1767,253,623229606.0,576.0
1768,196,71680603.0,454.0
1769,166,75086550.0,809.0
1770,142,24278445.2,391.8
1771,174,92962550.0,763.0
1772,162,17745019.0,583.0
1773,137,45025176.0,884.6
1774,150,56080850.0,579.8
1775,109,19934416.9,1858.3
1776,127,5058089.0,322.5
1777,112,5972451.0,346.5
1778,134,14913359.5,287.5
1779,169,22780214.5,431.0
1780,146,6063905.0,482.8
1781,134,1976963.7,236.2
1782,126,13675555.0,154.0
1783,132,8319746.5,193.5
1784,133,8529307.5,289.5
1785,128,7781944.5,287.0
1786,189,49632703.0,629.5
1787,151,40796452.0,782.0
1788,140,8518768.3,338.8
1789,183,24428436.0,616.0
1790,202,62247442.6,1169.9
1791,201,110790091.6,438.9
1792,193,109503298.8,686.4
1793,95,43976970.9,1686.6
1794,86,2619635.2,360.6
1795,109,66946141.4,1483.3
1796,130,51873466.3,425.8
1797,86,4356943.5,725.0
1798,86,32777479.0,1522.0
1799,135,101275431.0,1389.0
1800,102,37870447.0,261.0
1801,88,6769478.5,279.5
1802,94,434200.5,146.5
1803,102,18223767.0,105.5
1804,90,14345298.0,85.5
1805,93,17157709.0,101.5
1806,91,19759888.5,98.5
1807,90,13321238.9,116.5
1808,94,4467460.0,101.0
1809,98,7883774.0,410.0
1810,140,95012001.0,780.0
1811,148,72421418.5,406.5
1812,124,97196109.5,773.5
1813,115,22344927.0,237.0
1814,155,26941970.0,463.0
1815,244,21476543.0,830.0
1816,209,39253889.0,942.0
1817,150,18257730.0,477.0
1818,124,6698436.5,870.5
1819,172,15436869.0,817.0
1820,147,81771587.4,1117.8
1821,143,38525122.5,528.5
1822,115,21523489.0,824.0
1823,126,28513466.4,519.9
1824,105,11369616.0,599.5
1825,92,48440779.0,1156.0
1826,98,5847687.0,212.0
1827,103,14069863.6,288.3
1828,89,17323238.0,158.5
1829,88,23570908.0,157.0
1830,113,17867313.0,156.5
1831,79,7224274.0,130.0
1832,98,8542926.5,294.0
1833,90,16156637.0,255.0
1834,128,23455234.5,542.0
1835,168,28914937.0,1259.5
1836,115,33841690.5,376.0
1837,125,13491866.0,553.0
1838,158,35745266.0,572.0
1839,147,32818388.0,914.0
1840,259,295682544.0,837.0
1841,116,49924009.0,721.0
1842,141,15229205.5,727.5
1843,172,26086407.5,596.5
1844,261,139828030.0,1030.5
1845,142,14783556.0,287.5
1846,179,16268831.0,634.0
1847,107,8060916.5,432.0
1848,115,42433452.0,484.5
1849,120,42084112.5,395.5
1850,92,14416770.5,170.0
1851,70,6634516.0,93.5
1852,74,25007871.0,87.5
1853,66,12666648.0,69.0
1854,69,10660755.0,352.0
1855,63,8851682.0,207.0
1856,75,18387457.5,148.5
1857,115,50062925.6,249.5
1858,181,75839176.0,635.0
1859,125,89560504.5,536.5
1860,125,146484337.0,209.0
1861,107,76345615.0,148.0
1862,194,90193970.5,667.5
1863,180,57210451.7,1129.2
1864,209,27799385.7,763.6
1865,203,64387017.2,2951.3
1866,139,37411828.0,1233.5
1867,146,19705158.0,1295.0
1868,155,30392708.8,2436.0
1869,117,7871909.5,1827.0
1870,125,25149324.5,1198.5
1871,140,10473603.5,2531.0
1872,117,64801965.0,1236.0
1873,112,15316245.0,821.5
1874,89,4387189.0,221.5
1875,90,19278030.5,381.5
1876,100,5891771.0,213.0
1877,113,6743083.5,219.0
1878,99,8455581.5,161.5
1879,98,8030038.0,357.5
1880,95,18977820.5,534.0
1881,114,9195966.0,479.5
1882,166,277546493.2,269.4
1883,115,3039871.5,419.5
1884,138,21302784.0,757.0
1885,120,7185362.5,677.0
1886,130,22830378.5,606.5
1887,122,24698070.0,708.5
1888,212,34607381.0,1124.0
1889,151,42008802.0,1241.0
1890,113,21629744.0,239.5
1891,111,6502100.5,324.5
1892,129,6439399.5,598.0
1893,144,37050423.0,1311.0
1894,123,8995424.0,1373.0
1895,135,5075425.0,959.0
1896,113,16227165.0,527.0
1897,111,4240717.2,236.2
1898,116,23410962.0,439.5
1899,79,7805885.0,187.5
1900,82,13002829.0,107.5
1901,94,21912872.0,118.0
1902,92,33326330.5,117.0
1903,85,26571228.1,91.3
1904,82,20726406.5,111.5
1905,113,16293739.0,939.0
1906,146,11125518.0,639.0
1907,134,83454697.0,1581.0
1908,92,2287849.0,384.5
1909,103,33969159.0,746.0
1910,100,236626148.0,434.0
1911,87,7785840.0,161.5
1912,134,8976597.5,194.5
1913,109,16221243.5,146.0
1914,111,11329354.5,255.5
1915,114,2681129.0,269.5
1916,110,4648581.5,439.0
1917,99,155505777.0,356.5
1918,102,5127272.5,299.5
1919,101,2645422.5,167.5
1920,125,54377468.1,1103.1
1921,115,16243827.5,223.5
1922,84,14481330.0,142.5
1923,87,14994570.0,94.5
1924,94,11676705.5,562.0
1925,81,5863182.5,79.0
1926,78,4923282.0,79.5
1927,66,1645934.0,70.5
1928,78,11791216.0,121.5
1929,87,50888038.0,575.5
1930,156,42905941.5,613.5
1931,139,7944585.0,613.5
1932,97,3495911.0,253.5
1933,105,13850572.0,387.0
1934,151,33657655.0,615.0
1935,153,34172208.2,640.3
1936,150,29665380.6,716.3
1937,186,122095193.0,825.0
1938,266,17530074.5,647.0
1939,161,27291935.5,858.0
1940,137,10333182.0,465.5
1941,136,74029002.0,533.5
1942,119,4418824.0,342.5
1943,125,3369072.0,664.5
1944,109,17737180.0,961.5
1945,115,13392627.5,428.0
1946,98,49739542.5,127.5
1947,95,17941107.0,90.0
1948,83,12172482.0,114.0
1949,92,21604549.5,85.0
1950,74,1353630.0,73.5
1951,86,16841025.0,106.0
1952,74,12061815.5,84.5
1953,93,42324316.0,445.5
1954,190,123528316.5,1525.0
1955,167,53872357.0,1112.0
1956,123,15896308.5,1154.0
1957,132,11402753.5,1086.5
1958,152,28480627.0,1109.5
1959,154,23870250.5,1179.5
1960,191,34279360.5,2543.0
1961,164,60500913.0,1928.5
1962,126,28583652.5,293.5
1963,161,16561618.0,777.1
1964,153,25739349.5,913.0
1965,100,23977280.0,499.6
1966,121,5217065.5,515.0
1967,121,103729283.5,511.0
1968,109,15441172.5,312.5
1969,83,32858048.0,289.0
1970,72,7783233.5,98.5
1971,75,16590744.0,81.5
1972,81,2158649.0,142.0
1973,70,14745351.5,65.5
1974,71,12887808.1,63.8
1975,74,17601602.5,68.3
1976,71,22369054.5,120.0
1977,92,15293377.5,197.0
1978,140,82865984.0,601.0
1979,162,28591363.0,535.5
1980,176,171514841.0,1003.0
1981,113,47479573.5,452.5
1982,213,206867531.0,980.0
1983,191,149838113.4,1101.2
1984,167,173942962.1,1331.7
1985,217,91979162.5,719.0
1986,121,52591056.0,534.5
1987,131,18929036.5,1191.0
1988,167,11743420.1,664.3
1989,103,19238448.0,203.5
1990,106,5400887.5,271.0
1991,98,11340974.5,426.0
1992,135,63494530.0,341.5
1993,82,9888280.0,138.5
1994,79,5312389.0,125.0
1995,74,2769287.5,131.0
1996,66,8257992.8,85.3
1997,72,12243248.0,75.0
1998,78,1846614.0,83.5
1999,114,60802060.0,218.0
2000,83,13430482.0,77.0
2001,86,21137404.5,120.5
2002,175,24298787.5,665.5
2003,160,87343328.0,836.0
2004,129,39062364.5,472.5
2005,126,13858488.0,379.0
2006,164,82642410.0,516.5
2007,165,176557869.0,674.5
2008,144,39608057.9,736.3
2009,144,25049329.0,382.5
2010,129,11900829.5,313.5
2011,155,77399889.5,420.0
2012,120,15452806.0,269.0
2013,116,45064433.0,414.0
2014,104,11224207.0,262.0
2015,96,40848832.0,185.5
2016,110,34377171.5,383.0
2017,102,30779316.6,142.3
